country;year;pop;gdp_c;gdp_t;inc_c;gini
alb;2004;3098657;7560,01;23425869432;3211,59;31
alb;2005;3076159;8026,36;24690346026;3345,58;30,7
alb;2006;3050809;8559,4;26113084271;3448,5;30,4
alb;2007;3022887;9143,8;27640673463;3554,58;30,2
alb;2008;2992930;9907,62;29652801498;3663,93;30
alb;2009;2961479;10311,4;30537005404;3615,44;29,7
alb;2010;2928722;10749,47;31482198811;3567,59;29,5
alb;2011;2911504;11052,78;32180207168;3520,38;29,3
alb;2012;2910004;11227,95;32673380598;3473,79;29,1
alb;2013;2907573;11361,25;33033670991;3585,88;29
alb;2014;2903749;11586,82;33645209572;3701,58;29
alb;2015;2898632;11878,44;34431219343;4400,21;29
alb;2016;2897867;12291,84;35620123475;4104,98;29
alb;2017;2898242;12770,99;37013425000;4165,06;29
alb;2018;2894231;13317,12;38542819404;4419,01;29
alb;2019;2885010;13653,18;39389567200;5018,69;29
alb;2020;2871954;13278,37;38134867171;5092,55;29
alb;2021;2849635;14595,94;41593113980;5597,87;29
alb;2022;2827608;15491,99;43805280126;5945,23;29
alb;2023;2811655;16209,88;45576581316;6176,82;29
alb;2024;2791765;16760,57;46791573207;6402,12;29
alb;2025;2771508;17385,4;48183776075;6643,09;29
alb;2026;2751025;18056,18;49672999266;6895,68;29
alb;2027;2731225;18721,27;51132007634;7149,86;29
alb;2028;2711660;19379,14;52549652282;7400,91;29
alb;2029;2691910;20031,64;53923383795;7650;29
alb;2030;2671885;19367,47;51747650211;7370,01;29
alb;2031;2651874;19801,4;52510813426;7535,06;29
alb;2032;2632160;20242,41;53281253700;7702,81;29
alb;2033;2612048;20690,46;54044484649;7873,23;29
alb;2034;2591317;21145,53;54794775314;8046,31;29
alb;2035;2570580;21607,57;55543975802;8222,03;29
alb;2036;2549689;22076,51;56288246171;8400,39;29
alb;2037;2528236;22552,32;57017587637;8581,34;29
alb;2038;2506595;23034,92;57739208142;8764,88;29
alb;2039;2484374;23524,23;58442993409;8950,96;29
alb;2040;2461866;24020,19;59134486703;9139,57;29
alb;2041;2439519;24522,7;59823588122;9330,66;29
alb;2042;2417264;25031,67;60508148037;9524,2;29
alb;2043;2395166;25547;61189295695;9720,16;29
alb;2044;2373261;26068,58;61867535915;9918,48;29
alb;2045;2351280;26596,3;62535336801;10119,14;29
alb;2046;2328952;27130,03;63184539119;10322,08;29
alb;2047;2306865;27669,66;63830159362;10527,25;29
alb;2048;2284841;28215,03;64466868220;10734,61;29
alb;2049;2262548;28766,03;65084519592;10944,09;29
alb;2050;2240166;29322,49;65687241852;11155,65;29
alb;2051;2218012;29884,26;66283652702;11369,22;29
alb;2052;2195840;30451,19;66865942446;11584,75;29
alb;2053;2173329;31023,11;67423420363;11802,16;29
alb;2054;2150774;31599,84;67964122763;12021,4;29
alb;2055;2128300;32181,22;68491295398;12242,4;29
alb;2056;2106073;32767,06;69009824201;12465,09;29
alb;2057;2083968;33357,18;69515288184;12689,4;29
alb;2058;2061943;33951,38;70005800393;12915,26;29
alb;2059;2039982;34549,46;70480282506;13142,59;29
alb;2060;2017998;35151,24;70935132644;13371,31;29
alb;2061;1996206;35756,5;71377347974;13601,35;29
alb;2062;1974543;36365,05;71804349890;13832,63;29
alb;2063;1952815;36976,66;72208577062;14065,07;29
alb;2064;1931103;37591,13;72592343689;14298,6;29
alb;2065;1909488;38208,24;72958176272;14533,11;29
alb;2066;1888155;38827,77;73312854684;14768,55;29
alb;2067;1866857;39449,51;73646593132;15004,81;29
alb;2068;1845407;40073,23;73951413211;15241,82;29
alb;2069;1824099;40698,7;74238461500;15479,49;29
alb;2070;1802818;41325,71;74502735417;15717,74;29
alb;2071;1781410;41954,03;74737326172;15956,48;29
alb;2072;1759873;42583,43;74941428551;16195,62;29
alb;2073;1738330;43213,69;75119652356;16435,09;29
alb;2074;1716473;43844,58;75258039950;16674,78;29
alb;2075;1694380;44475,88;75359043899;16914,63;29
alb;2076;1672511;45107,37;75442565213;17154,54;29
alb;2077;1650545;45738,81;75493966241;17394,43;29
alb;2078;1628466;46370;75511963397;17634,22;29
alb;2079;1606486;47000,7;75505971281;17873,81;29
alb;2080;1584303;47630,71;75461479483;18113,14;29
alb;2081;1561893;48259,81;75376656088;18352,11;29
alb;2082;1539373;48887,78;75256526273;18590,65;29
alb;2083;1516782;49514,41;75102571281;18828,67;29
alb;2084;1494285;50139,51;74922711819;19066,11;29
alb;2085;1471967;50762,85;74721243163;19302,87;29
alb;2086;1449876;51384,25;74500793007;19538,89;29
alb;2087;1428111;52003,51;74266781115;19774,09;29
alb;2088;1406581;52620,43;74014893506;20008,4;29
alb;2089;1385277;53234,82;73744975554;20241,74;29
alb;2090;1364419;53846,51;73469199867;20474,05;29
alb;2091;1344055;54455,31;73190926378;20705,26;29
alb;2092;1324192;55061,04;72911386995;20935,29;29
alb;2093;1304876;55663,54;72634012557;21164,1;29
alb;2094;1286145;56262,63;72361903925;21391,6;29
alb;2095;1268008;56858,17;72096611350;21617,75;29
alb;2096;1250429;57449,98;71837126832;21842,48;29
alb;2097;1233362;58037,93;71581781550;22065,74;29
alb;2098;1216785;58621,87;71330210004;22287,47;29
alb;2099;1200681;59201,65;71082295498;22507,62;29
alb;2100;1184997;59777,14;70835733512;22726,13;29
dza;1800;2500000;762,75;1906880960;320,47;56,2
dza;1801;2509126;763,82;1916518540;320,92;56,2
dza;1802;2518286;764,89;1926201597;321,37;56,2
dza;1803;2527479;765,95;1935929474;321,81;56,2
dza;1804;2536706;767,02;1945703044;322,26;56,2
dza;1805;2545967;768,09;1955522415;322,71;56,2
dza;1806;2555261;769,15;1965386928;323,16;56,2
dza;1807;2564589;770,22;1975297457;323,61;56,2
dza;1808;2573951;771,29;1985254112;324,05;56,2
dza;1809;2583348;772,35;1995257773;324,5;56,2
dza;1810;2592813;773,42;2005334077;324,95;56,2
dza;1811;2602278;774,49;2015430575;325,4;56,2
dza;1812;2611778;775,55;2025574411;325,85;56,2
dza;1813;2621312;776,62;2035764922;326,3;56,2
dza;1814;2630882;777,69;2046003771;326,74;56,2
dza;1815;2640486;778,75;2056289515;327,19;56,2
dza;1816;2650125;779,82;2066623045;327,64;56,2
dza;1817;2659800;780,89;2077005251;328,09;56,2
dza;1818;2669510;781,95;2087435469;328,54;56,3
dza;1819;2678262;783,02;2097136269;328,99;56,4
dza;1820;2686052;784,09;2106101449;329,43;56,5
dza;1821;2692874;792,12;2133070403;332,81;56,6
dza;1822;2698723;800,23;2159592211;336,21;56,7
dza;1823;2703593;808,42;2185642067;339,66;56,8
dza;1824;2708472;816,7;2212006320;343,13;56,9
dza;1825;2713360;825,06;2238688752;346,65;57
dza;1826;2718256;833,51;2265692358;350,2;57,2
dza;1827;2723162;842,04;2293022669;353,78;57,4
dza;1828;2728076;850,67;2320681930;357,41;57,5
dza;1829;2732999;859,38;2348674941;361,07;57,7
dza;1830;2737931;868,18;2377005715;364,76;57,9
dza;1831;2742872;877,07;2405678316;368,5;58,1
dza;1832;2747822;886,05;2434696853;372,27;58,2
dza;1833;2752781;895,12;2464065487;376,08;58,4
dza;1834;2757748;904,28;2493787522;379,93;58,6
dza;1835;2762725;913,54;2523869018;383,82;58,8
dza;1836;2767711;922,9;2554313392;387,75;58,9
dza;1837;2772705;932,35;2585124071;391,72;59,1
dza;1838;2777709;941,89;2616307328;395,74;59,3
dza;1839;2782722;951,54;2647866705;399,79;59,5
dza;1840;2787744;961,28;2679806725;403,88;59,6
dza;1841;2792774;971,12;2712130990;408,02;59,8
dza;1842;2797814;981,07;2744846062;412,19;60
dza;1843;2802863;991,11;2777955664;416,41;60,2
dza;1844;2807921;1001,26;2811464539;420,68;60,3
dza;1845;2812989;1011,51;2845378494;424,99;60,4
dza;1846;2818065;1021,87;2879700372;429,34;60,5
dza;1847;2823150;1032,33;2914436087;433,73;60,4
dza;1848;2828245;1042,91;2949591653;438,17;60,3
dza;1849;2838059;1053,58;2990133461;442,66;60,1
dza;1850;2852648;1064,37;3036278640;447,19;59,8
dza;1851;2872398;1075,27;3088604786;451,77;59,4
dza;1852;2897044;1086,28;3147002597;456,4;59
dza;1853;2926643;1097,4;3211707936;461,07;58,5
dza;1854;2956545;1108,64;3277744330;465,79;57,9
dza;1855;2986752;1119,99;3345137932;470,56;57,2
dza;1856;3017268;1131,46;3413917637;475,38;56,5
dza;1857;3048096;1143,05;3484111773;480,25;55,7
dza;1858;3079238;1154,75;3555748056;485,17;54,8
dza;1859;3110699;1166,57;3628858205;490,13;53,9
dza;1860;3142481;1178,52;3703471060;495,15;53
dza;1861;3174588;1190,59;3779618366;500,22;52,1
dza;1862;3207022;1202,78;3857330091;505,34;51,2
dza;1863;3239788;1215,09;3936640390;510,52;50,3
dza;1864;3272889;1227,53;4017581667;515,75;49,4
dza;1865;3306328;1240,1;4100186938;521,03;48,5
dza;1866;3340109;1252,8;4184491096;526,36;47,7
dza;1867;3374234;1265,63;4270527189;531,75;46,9
dza;1868;3408709;1278,59;4358333976;537,2;46,1
dza;1869;3443535;1291,68;4447944572;542,7;45,3
dza;1870;3478717;1304,91;4539397878;548,25;44,5
dza;1871;3514259;1319,75;4637935001;554,49;43,8
dza;1872;3550163;1334,76;4738609567;560,8;43,1
dza;1873;3586435;1349,94;4841471047;567,18;42,4
dza;1874;3623077;1365,29;4946564544;573,63;41,8
dza;1875;3660093;1380,82;5053938795;580,15;41,1
dza;1876;3697487;1396,53;5163643546;586,75;40,5
dza;1877;3735264;1412,41;5275730987;593,42;39,9
dza;1878;3773426;1428,48;5390250136;600,17;39,4
dza;1879;3811978;1444,72;5507255287;607;38,8
dza;1880;3850924;1461,16;5626800431;613,9;38,2
dza;1881;3890268;1477,77;5748940668;620,88;37,7
dza;1882;3930014;1494,58;5873732235;627,95;37,1
dza;1883;3970166;1511,58;6001232523;635,09;36,6
dza;1884;4010728;1528,77;6131500101;642,31;36
dza;1885;4051704;1546,16;6264594737;649,62;35,5
dza;1886;4093099;1563,75;6400578990;657,01;35
dza;1887;4134917;1581,53;6539515151;664,48;34,6
dza;1888;4177162;1599,52;6681466785;672,04;34,3
dza;1889;4219539;1617,72;6826015056;679,68;34
dza;1890;4262046;1636,12;6973199826;687,41;33,7
dza;1891;4304682;1654,72;7123063134;695,23;33,5
dza;1892;4347445;1673,55;7275645949;703,14;33,3
dza;1893;4390333;1692,58;7430989781;711,13;33,2
dza;1894;4433644;1711,83;7589650230;719,22;33,2
dza;1895;4477382;1731,3;7751697806;727,4;33,2
dza;1896;4521552;1750,99;7917206197;735,68;33,3
dza;1897;4566157;1770,91;8086247081;744,04;33,4
dza;1898;4611202;1791,05;8258897122;752,51;33,5
dza;1899;4662840;1811,42;8446371195;761,07;33,7
dza;1900;4721238;1832,02;8649425962;769,72;33,8
dza;1901;4786566;1852,86;8868847444;778,48;34
dza;1902;4858997;1873,94;9105451914;787,33;34,2
dza;1903;4938707;1895,25;9360086819;796,29;34,3
dza;1904;5019725;1916,81;9621843359;805,34;34,5
dza;1905;5102072;1938,61;9890919822;814,5;34,6
dza;1906;5185770;1960,66;10167521295;823,77;34,8
dza;1907;5270840;1982,96;10451855917;833,14;35
dza;1908;5357307;2005,51;10744144899;842,61;35,2
dza;1909;5432763;2028,32;11019396839;852,2;35,3
dza;1910;5496963;2051,39;11276429755;861,89;35,5
dza;1911;5549657;2074,73;11514012288;871,69;35,7
dza;1912;5590589;2098,32;11730860047;881,61;35,9
dza;1913;5619499;2122,19;11925638143;891,63;36
dza;1914;5648558;2131,39;12039302558;895,5;36,2
dza;1915;5677768;2140,64;12154051889;899,39;36,4
dza;1916;5707129;2149,92;12269894811;903,29;36,6
dza;1917;5736642;2159,25;12386842219;907,21;36,8
dza;1918;5765649;2168,62;12503475990;911,14;37
dza;1919;5801817;2178,02;12636485339;915,09;37,2
dza;1920;5845259;2187,47;12786324967;919,06;37,4
dza;1921;5896091;2196,96;12953462241;923,05;37,6
dza;1922;5954430;2206,49;13138372984;927,05;37,8
dza;1923;6020394;2216,06;13341541580;931,07;38
dza;1924;6087088;2225,67;13547850239;935,11;38,2
dza;1925;6154522;2235,32;13757351778;939,17;38,3
dza;1926;6222702;2245,02;13970090659;943,24;38,5
dza;1927;6291638;2254,76;14186120838;947,33;38,7
dza;1928;6361337;2264,54;14405490110;951,44;38,8
dza;1929;6440403;2274,36;14647799471;955,57;38,9
dza;1930;6529090;2284,23;14913916403;959,71;39
dza;1931;6627660;2294,13;15204739269;963,88;39,1
dza;1932;6736380;2304,08;15521190924;968,06;39,2
dza;1933;6855522;2314,08;15864219101;972,26;39,3
dza;1934;6976771;2324,12;16214827983;976,47;39,3
dza;1935;7100165;2334,2;16573186819;980,71;39,4
dza;1936;7225742;2344,32;16939467047;984,96;39,4
dza;1937;7353539;2354,49;17313839957;989,24;39,4
dza;1938;7483597;2364,7;17696488489;993,53;39,4
dza;1939;7611827;2374,96;18077789369;997,84;39,4
dza;1940;7738135;2385,26;18457480660;1002,16;39,4
dza;1941;7862424;2414,64;18984890507;1011,44;39,5
dza;1942;7984595;2444,37;19517313816;1020,8;39,5
dza;1943;8104545;2474,47;20054475457;1030,24;39,5
dza;1944;8226297;2504,94;20606421103;1039,77;39,5
dza;1945;8349878;2535,79;21173557468;1049,39;39,5
dza;1946;8475316;2567,02;21756303976;1059,1;39,5
dza;1947;8602638;2598,63;22355087953;1068,9;39,5
dza;1948;8731872;2630,63;22970349966;1078,79;39,6
dza;1949;8870375;2663,03;23622058889;1088,77;39,6
dza;1950;9018426;2695,82;24312075182;1098,85;39,6
dza;1951;9269864;2681,02;24852701827;1089,51;39,6
dza;1952;9521207;2760,21;26280562145;1118,3;39,6
dza;1953;9772645;2768,18;27052455433;1118,13;39,6
dza;1954;10014381;2929,55;29337616678;1179,73;39,7
dza;1955;10247424;2968,28;30417259562;1191,72;39,7
dza;1956;10482182;3215,31;33703433655;1286,99;39,7
dza;1957;10717501;3534,16;37877340297;1410,34;39,7
dza;1958;10953639;3616,34;39612098875;1438,77;39,7
dza;1959;11189622;4227,74;47306845095;1676,93;39,7
dza;1960;11424922;4462,45;50983194964;1764,67;39,7
dza;1961;11628883;4009,74;46628815304;1580,85;39,8
dza;1962;11800771;2997,32;35370727619;1178,13;39,8
dza;1963;11982118;3717,07;44538322956;1456,61;39,8
dza;1964;12179813;3884,87;47316939687;1517,76;39,8
dza;1965;12365976;4087,44;50545198075;1592,07;39,8
dza;1966;12590069;3774,86;47525719633;1465,87;39,8
dza;1967;12876118;4052,59;52181612470;1568,96;39,9
dza;1968;13172614;4412,34;58122104872;1703,08;39,9
dza;1969;13475960;4711,02;63485475957;1812,86;39,9
dza;1970;13783719;5066,8;69839316944;1943,87;39,9
dza;1971;14098936;4516,49;63677667645;1727,5;39,9
dza;1972;14427072;5373,47;77523425399;2049,07;39,9
dza;1973;14771147;5458,24;80624443210;2075,1;40
dza;1974;15133502;5607,83;84866107366;2125,52;40
dza;1975;15678596;5838,21;91534982704;2206,15;40
dza;1976;16409170;6072,61;99646527454;2287,78;40
dza;1977;17015994;6485,18;1,10352E+11;2435,82;40
dza;1978;17506974;7058,88;1,2358E+11;2643,28;40
dza;1979;18036655;7456,97;1,34499E+11;2783,91;40,1
dza;1980;18607174;7368,7;1,37111E+11;2742,63;40,1
dza;1981;19220704;7389,79;1,42037E+11;2742,16;40,1
dza;1982;19872348;7665,97;1,52341E+11;2836,04;40,1
dza;1983;20558115;7868,08;1,61753E+11;2902,01;40,1
dza;1984;21271969;8099,12;1,72284E+11;2978,19;40,1
dza;1985;22008544;8246,8;1,815E+11;3023,32;40,1
dza;1986;22745499;8035,59;1,82774E+11;2936,98;40,2
dza;1987;23443624;7822,01;1,83376E+11;2850,27;40
dza;1988;24109536;7499,19;1,80802E+11;2724,37;39,8
dza;1989;24754485;7683,44;1,902E+11;2705,59;39,4
dza;1990;25375810;7618,12;1,93316E+11;2686,94;38,8
dza;1991;25987928;7477,99;1,94338E+11;2668,41;38,1
dza;1992;26628568;7553,56;2,01141E+11;2650,02;37,4
dza;1993;27277048;7339,36;2,00196E+11;2631,75;36,7
dza;1994;27887279;7223,24;2,01436E+11;2613,61;36,1
dza;1995;28470191;7452,9;2,12186E+11;2595,59;35,5
dza;1996;29033044;7710,96;2,23873E+11;2638,17;34,9
dza;1997;29579301;7751,37;2,2928E+11;2681,44;34,4
dza;1998;30054133;8104,66;2,43578E+11;2725,42;34
dza;1999;30474354;8320,43;2,5356E+11;2770,12;33,5
dza;2000;30903893;8581,99;2,65217E+11;2815,55;33,1
dza;2001;31331221;8775,69;2,74953E+11;2861,73;32,6
dza;2002;31750835;9176,92;2,91375E+11;2908,67;32,2
dza;2003;32175818;9689,55;3,11769E+11;2956,38;31,7
dza;2004;32628286;10013,21;3,26714E+11;3004,87;31,2
dza;2005;33109249;10435,35;3,45506E+11;3054,15;30,8
dza;2006;33623506;10585,91;3,55935E+11;3104,24;30,3
dza;2007;34189416;10737,79;3,67119E+11;3155,16;29,9
dza;2008;34816961;10805,82;3,76226E+11;3206,91;29,4
dza;2009;35490445;10716,65;3,80339E+11;3259,51;29
dza;2010;36188236;10985,88;3,97559E+11;3312,97;28,5
dza;2011;36903376;11102,67;4,09726E+11;3367,31;28,2
dza;2012;37646166;11150,35;4,19768E+11;3414,8;27,9
dza;2013;38414171;11217,46;4,30909E+11;3442,04;27,7
dza;2014;39205031;11448,55;4,48841E+11;3502,83;27,6
dza;2015;40019529;11580,95;4,63464E+11;3560,51;27,6
dza;2016;40850721;11795,13;4,81839E+11;3601,92;27,6
dza;2017;41689299;11740,04;4,89434E+11;3578,04;27,6
dza;2018;42505035;11679,96;4,96457E+11;3552,7;27,6
dza;2019;43294546;11570,28;5,0093E+11;3522,83;27,6
dza;2020;44042091;10802,98;4,75786E+11;3285,75;27,6
dza;2021;44761099;11029,14;4,93676E+11;3341,61;27,6
dza;2022;45477389;11241,64;5,1124E+11;3389,55;27,6
dza;2023;46164219;11522,09;5,31908E+11;3467,3;27,6
dza;2024;46814308;11628,37;5,44374E+11;3499,29;27,6
dza;2025;47435312;11830,67;5,61192E+11;3540,15;27,6
dza;2026;48028334;11977,03;5,75237E+11;3561,53;27,6
dza;2027;48593408;12121,08;5,89005E+11;3594,21;27,6
dza;2028;49135522;12327,28;6,05708E+11;3645,85;27,6
dza;2029;49655378;12562,19;6,2378E+11;3710,51;27,6
dza;2030;50154166;12350,81;6,19445E+11;3642,97;27,6
dza;2031;50637359;12649,21;6,40522E+11;3731,21;27,6
dza;2032;51113495;12954,07;6,62128E+11;3821,38;27,6
dza;2033;51584240;13265,48;6,8429E+11;3913,52;27,6
dza;2034;52048003;13583,48;7,06993E+11;4007,63;27,6
dza;2035;52516789;13908,13;7,3041E+11;4103,74;27,6
dza;2036;52986267;14239,49;7,54498E+11;4201,87;27,6
dza;2037;53452776;14577,61;7,79214E+11;4302,02;27,6
dza;2038;53921846;14922,53;8,0465E+11;4404,23;27,6
dza;2039;54396252;15274,29;8,30864E+11;4508,49;27,6
dza;2040;54873476;15632,93;8,57833E+11;4614,83;27,6
dza;2041;55351988;15998,48;8,85548E+11;4723,25;27,6
dza;2042;55834555;16370,96;9,14065E+11;4833,76;27,6
dza;2043;56319592;16750,4;9,43375E+11;4946,37;27,6
dza;2044;56806179;17136,8;9,73476E+11;5061,09;27,6
dza;2045;57290156;17530,18;1,00431E+12;5177,92;27,6
dza;2046;57767666;17930,55;1,03581E+12;5296,87;27,6
dza;2047;58234170;18337,9;1,06789E+12;5417,94;27,6
dza;2048;58690885;18752,22;1,10058E+12;5541,12;27,6
dza;2049;59136158;19173,5;1,13385E+12;5666,41;27,6
dza;2050;59565554;19601,71;1,16759E+12;5793,82;27,6
dza;2051;59975606;20036,84;1,20172E+12;5923,33;27,6
dza;2052;60357127;20478,84;1,23604E+12;6054,93;27,6
dza;2053;60714899;20927,67;1,27062E+12;6188,63;27,6
dza;2054;61054230;21383,3;1,30554E+12;6324,39;27,6
dza;2055;61368719;21845,65;1,34064E+12;6462,22;27,6
dza;2056;61662094;22314,69;1,37597E+12;6602,09;27,6
dza;2057;61929849;22790,33;1,4114E+12;6743,99;27,6
dza;2058;62171440;23272,5;1,44688E+12;6887,89;27,6
dza;2059;62392707;23761,12;1,48252E+12;7033,77;27,6
dza;2060;62589958;24256,1;1,51819E+12;7181,62;27,6
dza;2061;62763870;24757,35;1,55387E+12;7331,4;27,6
dza;2062;62925695;25264,77;1,5898E+12;7483,08;27,6
dza;2063;63074913;25778,24;1,62596E+12;7636,63;27,6
dza;2064;63211556;26297,66;1,66232E+12;7792,03;27,6
dza;2065;63340461;26822,89;1,69897E+12;7949,23;27,6
dza;2066;63457815;27353,82;1,73581E+12;8108,21;27,6
dza;2067;63567476;27890,3;1,77292E+12;8268,91;27,6
dza;2068;63671455;28432,2;1,81032E+12;8431,3;27,6
dza;2069;63770662;28979,36;1,84803E+12;8595,35;27,6
dza;2070;63858952;29531,64;1,88586E+12;8760,99;27,6
dza;2071;63949916;30088,88;1,92418E+12;8928,2;27,6
dza;2072;64051596;30650,9;1,96324E+12;9096,91;27,6
dza;2073;64149758;31217,55;2,0026E+12;9267,08;27,6
dza;2074;64245958;31788,65;2,04229E+12;9438,66;27,6
dza;2075;64342159;32364,01;2,08237E+12;9611,6;27,6
dza;2076;64431152;32943,45;2,12258E+12;9785,84;27,6
dza;2077;64514920;33526,79;2,16298E+12;9961,32;27,6
dza;2078;64597243;34113,82;2,20366E+12;10138;27,6
dza;2079;64675918;34704,36;2,24454E+12;10315,8;27,6
dza;2080;64750726;35298,2;2,28558E+12;10494,67;27,6
dza;2081;64815573;35895,14;2,32656E+12;10674,56;27,6
dza;2082;64870707;36494,97;2,36745E+12;10855,39;27,6
dza;2083;64921815;37097,49;2,40844E+12;11037,11;27,6
dza;2084;64969834;37702,47;2,44952E+12;11219,65;27,6
dza;2085;65014717;38309,7;2,49069E+12;11402,94;27,6
dza;2086;65055632;38918,97;2,5319E+12;11586,94;27,6
dza;2087;65087129;39530,07;2,5729E+12;11771,55;27,6
dza;2088;65107986;40142,76;2,61361E+12;11956,73;27,6
dza;2089;65115448;40756,84;2,6539E+12;12142,41;27,6
dza;2090;65115474;41372,08;2,69396E+12;12328,51;27,6
dza;2091;65105744;41988,26;2,73368E+12;12514,98;27,6
dza;2092;65081097;42605,16;2,77279E+12;12701,74;27,6
dza;2093;65052821;43222,56;2,81175E+12;12888,73;27,6
dza;2094;65010260;43840,25;2,85007E+12;13075,88;27,6
dza;2095;64951512;44457,99;2,88761E+12;13263,12;27,6
dza;2096;64882626;45075,58;2,92462E+12;13450,4;27,6
dza;2097;64802067;45692,8;2,96099E+12;13637,63;27,6
dza;2098;64709156;46309,44;2,99664E+12;13824,77;27,6
dza;2099;64602941;46925,28;3,03151E+12;14011,73;27,6
dza;2100;64487527;47540,12;3,06574E+12;14198,47;27,6
and;1800;2654;1370,15;3636381;684,95;40
and;1801;2654;1372,44;3642457;686,1;40
and;1802;2654;1374,73;3648533;687,24;40
and;1803;2654;1378,16;3657646;688,96;40
and;1804;2654;1380,45;3663722;690,1;40
and;1805;2654;1382,74;3669798;691,25;40
and;1806;2654;1385,03;3675874;692,39;40
and;1807;2654;1387,32;3681950;693,54;40
and;1808;2654;1390,75;3691063;695,25;40
and;1809;2654;1393,04;3697139;696,4;40
and;1810;2654;1395,33;3703215;697,54;40
and;1811;2654;1397,62;3709291;698,69;40
and;1812;2654;1401,06;3718405;700,4;40
and;1813;2654;1403,35;3724480;701,55;40
and;1814;2654;1405,64;3730556;702,69;40
and;1815;2654;1407,92;3736632;703,84;40
and;1816;2654;1411,36;3745746;705,55;40
and;1817;2654;1413,65;3751822;706,7;40
and;1818;2654;1415,94;3757897;707,84;40
and;1819;2658;1418,23;3769646;708,99;40
and;1820;2665;1421,66;3788725;710,7;40
and;1821;2677;1437,69;3848684;718,72;40
and;1822;2692;1454,86;3916471;727,3;40
and;1823;2711;1472,03;3990661;735,88;40
and;1824;2730;1490,34;4068628;745,04;40
and;1825;2749;1507,51;4144144;753,62;40
and;1826;2769;1525,82;4225007;762,78;40
and;1827;2788;1544,14;4305058;771,93;40
and;1828;2808;1562,45;4387368;781,09;40
